time,flux
0.0,0.9817640523459676
0.009003001000333445,0.9804024199015884
0.01800600200066689,0.9809832633242099
0.027009003001000335,0.982247681093513
0.03601200400133378,0.9818766082996582
0.045015005001667226,0.979034034659485
0.05401800600200067,0.9809636629550685
0.06302100700233412,0.9798644790494303
0.07202400800266756,0.9799148788018053
0.081027009003001,0.9804309571807822
0.09003001000333445,0.9801666628583197
0.0990330110036679,1.001479152939211
0.10803601200400134,1.000788176792973
0.11703901300433478,1.0001510731641094
0.12604201400466825,1.0004755198581015
0.13504501500500168,1.0003675887821666
0.14404801600533512,1.001530250662844
0.15305101700566856,0.9998332697200488
0.162054018006002,1.0003537512926182
0.17105701900633546,0.9991888426256497
0.1800600200066689,0.9974922024437569
0.18906302100700234,1.0007010638241687
0.1980660220073358,1.000914133425083
0.20706902300766925,0.9993097831855517
0.21607202400800268,1.0023239527458214
0.22507502500833612,0.998602081253175
0.23407802600866956,1.0001044530950256
0.24308102700900303,0.9998737571756291
0.2520840280093365,1.0015959654399191
0.2610870290096699,1.0015347889013615
0.27009003001000337,1.0002226201231004
0.2790930310103368,1.0004480763970631
0.28809603201067024,0.999184367878106
0.2970990330110037,0.9980935954281374
0.3061020340113371,0.9997287164941713
0.3151050350116706,1.0002352127904421
0.324108036012004,1.001311388064837
0.33311103701233746,1.0012857091348526
0.34211403801267093,0.9996982326640997
0.35111703901300434,0.9997854851741801
0.3601200400133378,0.9990414616051068
0.36912304101367127,0.9986722214349849
0.3781260420140047,0.9983881920945377
0.38712904301433815,1.0020474586588786
0.3961320440146716,0.9995892500803808
0.405135045015005,0.999663044933565
0.4141380460153385,0.998850538777326
0.4231410470156719,1.0008830372792046
0.43214404801600537,0.9984938597002919
0.44114704901633883,0.9998972256853217
0.45015005001667224,0.99921670557001
0.4591530510170057,1.0005012784975322
0.4681560520173391,0.9996057723882412
0.4771590530176726,0.9989381444804072
0.48616205401800605,1.0000927911424564
0.49516505501833946,1.0005514994701494
0.504168056018673,1.0001918765284492
0.5131710570190063,1.0004300203429908
0.5221740580193398,0.9994954128786614
0.5311770590196733,0.9997691776765748
0.5401800600200067,0.9994616395634097
0.5491830610203402,0.999776725272004
0.5581860620206736,0.999325307782982
0.567189063021007,0.9984143442587443
0.5761920640213405,1.00032022291945
0.585195065021674,0.9997431828327406
0.5941980660220074,0.9985169294449893
0.6032010670223408,1.0006120710574242
0.6122040680226742,0.9992441483901391
0.6212070690230077,1.0002055470014295
0.6302100700233412,1.00088484387328
0.6392130710236746,1.0002868847376214
0.648216072024008,1.0012994477934616
0.6572190730243415,0.9989273632929778
0.6662220740246749,1.0005666694374142
0.6752250750250084,0.9994816530228955
0.6842280760253419,0.9992977978732169
0.6932310770256753,0.9995918738135018
0.7022340780260087,0.9998612959057214
0.7112370790263421,1.0002311351998583
0.7202400800266756,0.9990119378533778
0.7292430810270091,1.0010800283910286
0.7382460820273425,1.0006469748838018
0.7472490830276759,0.9986471755846521
0.7562520840280094,1.001673774535298
0.7652550850283428,1.002083510788752
0.7742580860286763,1.0013684966127543
0.7832610870290098,1.0000118837493972
0.7922640880293432,0.999123143579222
0.8012670890296766,1.0012504315723427
0.81027009003001,0.9997948825296015
0.8192730910303435,1.0014225801220151
0.828276092030677,1.0004104815061563
0.8372790930310104,1.0011809128999767
0.8462820940313438,1.0005627034127096
0.8552850950316773,1.000914969110147
0.8642880960320107,1.000220950621308
0.8732910970323442,1.0019983714432592
0.8822940980326777,1.000341459038968
0.891297099033011,1.0006185779128645
0.9003001000333445,1.0021017764140652
0.909303101033678,0.9988728993461701
0.9183061020340114,0.9989522015802166
0.9273091030343449,1.0011941068978012
0.9363121040346782,0.9990536057935785
0.9453151050350117,1.002172364750153
0.9543181060353452,0.9998171342650632
0.9633211070356786,0.9994853033900535
0.9723241080360121,1.0021577004169377
0.9813271090363456,1.0017172685631845
0.9903301100366789,1.002106303264935
0.9993331110370124,1.0011467746062435
1.008336112037346,0.9993814849764094
1.0173391130376792,1.0021547513575326
1.0263421140380127,0.9999786537654632
1.0353451150383461,1.0010510792128444
1.0443481160386796,1.0011978353738518
1.053351117039013,1.0000975287702627
1.0623541180393465,1.0008685685191747
1.07135711903968,1.0011786408941288
1.0803601200400135,1.0006347995758766
1.089363121040347,0.9991609077849952
1.0983661220406804,1.000560475949725
1.1073691230410136,1.0015905475017188
1.1163721240413471,0.9995715121649876
1.1253751250416806,1.000118358454965
1.134378126042014,0.9998347469258554
1.1433811270423475,1.0021210661609874
1.152384128042681,1.000945993578148
1.1613871290430144,1.0006830514408636
1.170390130043348,0.999507558669802
1.1793931310436814,1.0008186033926958
1.1883961320440148,0.9996068952769447
1.1973991330443483,1.0003149264727438
1.2064021340446816,0.9996491120153725
1.215405135045015,1.000963247732258
1.2244081360453485,1.0008652557237485
1.233411137045682,1.0000822107097436
1.2424141380460154,1.0006883547867618
1.2514171390463489,0.9992011191870857
1.2604201400466823,0.9988047497002331
1.2694231410470158,1.0007372195293254
1.2784261420473493,1.0004663157592713
1.2874291430476827,1.0009364820001871
1.296432144048016,1.0026863974640805
1.3054351450483495,1.0012495280917477
1.314438146048683,0.9993940160476942
1.3234411470490164,1.0014256379458044
1.3324441480493499,0.9989944913114344
1.3414471490496833,0.9998505848246425
1.3504501500500168,1.000245692138655
1.3594531510503503,1.0020290343510312
1.3684561520506837,0.9995726882276147
1.3774591530510172,0.9994927494302971
1.3864621540513506,1.0002224738271008
1.395465155051684,0.9996591798754104
1.4044681560520174,1.0014510192863357
1.4134711570523508,0.9992461704152016
1.4224741580526843,0.9991803451521744
1.4314771590530178,0.9998916989274881
1.4404801600533512,0.9998331849408933
1.4494831610536847,1.0022624410816796
1.4584861620540182,1.0012840146533457
1.4674891630543516,1.0004238230541387
1.476492164054685,0.9991125073736704
1.4854951650550186,1.0011839700278395
1.4944981660553518,0.999341048908096
1.5035011670556853,0.9987981433739274
1.5125041680560187,1.0015325874556533
1.5215071690563522,1.000663136411547
1.5305101700566857,1.0012686816699428
1.5395131710570191,1.0006681724225015
1.5485161720573526,1.001207890148499
1.557519173057686,0.9997016415209057
1.5665221740580195,0.9993200246276812
1.575525175058353,1.0010374550878829
1.5845281760586865,0.9995540367178135
1.5935311770590197,0.9996694750963977
1.6025341780593532,0.9999050635102389
1.6115371790596866,1.000379638927662
1.62054018006002,1.000009722195512
1.6295431810603536,0.9989903137028511
1.638546182060687,0.9997231880025952
1.6475491830610205,0.9981449371504506
1.656552184061354,1.0009950981076243
1.6655551850616874,0.9987693277803295
1.674558186062021,0.99926851327016
1.6835611870623541,1.000426565225867
1.6925641880626876,0.9996363330198068
1.701567189063021,1.0019203987831369
1.7105701900633545,0.9990860077210022
1.719573191063688,1.0006473881842155
1.7285761920640215,1.0003425193917652
1.737579193064355,0.9992151657883637
1.7465821940646884,1.0009079851738945
1.7555851950650219,1.0002146035308654
1.7645881960653553,1.0011593738539755
1.7735911970656888,1.0012125129599931
1.782594198066022,1.002553662291978
1.7915971990663555,1.0017283638331715
1.800600200066689,1.0000240555623345
1.8096032010670224,1.000155251686045
1.818606202067356,1.0014956758411167
1.8276092030676894,1.001052657247454
1.8366122040680228,1.0010388941760187
1.8456152050683563,0.9987831675724491
1.8546182060686898,1.0003771502649774
1.8636212070690232,0.9996647900308607
1.8726242080693565,1.000684081840338
1.88162720906969,1.0003073348760525
1.8906302100700234,1.0013169838941633
1.8996332110703569,1.000725334590586
1.9086362120706903,1.0011957473689193
1.9176392130710238,0.9999442949568972
1.9266422140713573,0.999467554033431
1.9356452150716907,1.0000032283944154
1.9446482160720242,1.0003975270084091
1.9536512170723577,1.0007949600028676
1.9626542180726911,1.002676369547613
1.9716572190730244,1.0003760472337926
1.9806602200733578,0.999463594606941
1.9896632210736913,1.0000747844618678
1.9986662220740248,0.9999583882760873
2.0076692230743585,1.0009046750957615
2.016672224074692,0.9988835973121196
2.025675225075025,1.000488848334073
